temp_c,humidity_pct,weight_kg,sound_db,varroa_count,brood_score,health_label
32.5,80.3,28.2,62.4,9,2,0
32.1,71.3,37.0,64.4,6,1,0
37.7,63.1,23.3,57.7,4,1,0
37.9,66.4,24.0,64.1,8,3,0
32.0,72.0,18.1,56.9,9,3,0
36.9,74.3,31.5,43.0,0,3,1
34.3,58.3,24.6,73.4,9,2,2
35.3,83.4,21.1,56.3,4,5,1
35.7,80.8,21.9,63.4,12,3,0
37.0,73.1,32.3,54.4,2,5,2
34.7,54.9,19.2,54.7,4,2,0
38.0,52.8,19.9,51.6,14,2,0
35.3,61.1,35.2,71.5,3,3,1
36.1,65.7,26.7,73.9,1,4,1
32.4,43.8,35.6,62.3,8,2,0
39.9,70.9,25.1,56.6,9,3,0
35.7,80.4,28.0,45.1,8,3,0
36.3,71.9,29.3,70.0,6,4,1
30.5,56.9,39.1,55.2,1,4,1
32.4,55.5,38.4,50.8,4,2,0
37.6,68.6,37.2,62.3,0,1,0
35.2,63.2,23.0,58.7,12,2,0
29.7,70.3,20.1,46.8,3,1,0
37.1,72.2,34.1,48.2,9,3,0
33.1,78.1,39.0,65.4,3,3,2
38.0,51.4,37.3,55.4,9,1,0
34.3,67.7,28.1,67.1,1,5,2
35.0,60.6,33.8,63.5,1,4,2
37.4,63.8,34.0,72.5,4,3,1
32.3,75.4,29.2,53.7,3,1,0
32.0,76.7,29.5,64.3,4,1,0
34.0,81.8,28.8,68.4,4,5,1
36.6,70.1,21.7,55.7,10,2,0
31.2,63.7,22.5,73.3,6,5,1
30.3,62.0,22.4,45.3,2,4,0
36.6,44.2,15.2,53.7,13,4,0
33.0,81.1,29.1,45.0,9,5,0
33.5,61.1,27.7,54.6,6,5,1
29.9,71.1,34.1,60.5,7,2,0
32.8,73.1,38.1,70.3,4,5,1
34.5,50.1,38.6,60.4,5,1,0
36.8,53.9,39.3,56.0,1,4,2
32.6,83.6,21.9,46.5,12,2,0
38.6,68.5,16.5,49.9,5,4,0
32.8,58.0,35.4,65.1,10,5,0
32.8,63.5,39.1,70.8,0,3,1
38.3,78.0,40.4,57.8,1,1,0
35.0,76.2,31.9,74.1,5,5,1
33.1,47.4,12.0,52.5,0,1,0
34.1,84.6,30.9,58.1,14,4,0
37.9,76.6,32.4,58.9,0,3,1
38.2,63.2,38.0,77.3,8,3,0
32.5,50.7,39.4,63.3,5,2,0
34.4,77.6,35.3,44.0,3,3,1
34.7,70.7,23.3,71.5,2,1,0
32.0,47.5,19.8,80.5,4,2,0
34.4,62.2,32.3,59.5,0,3,1
34.5,102.5,21.7,53.0,8,4,0
37.4,65.2,39.8,70.6,3,3,1
37.5,56.1,14.4,81.6,0,5,0
33.7,52.9,32.5,70.5,1,2,0
34.0,86.3,30.6,45.8,13,1,0
36.2,75.2,26.3,69.5,3,2,0
33.0,81.9,20.6,66.0,8,1,0
36.0,68.0,11.5,52.5,6,3,0
34.3,80.0,23.7,74.9,7,5,1
32.1,54.8,23.9,66.4,12,3,0
32.1,67.0,36.9,75.1,10,1,0
38.1,68.4,21.7,51.4,8,3,2
34.1,81.6,31.6,66.0,3,4,0
38.6,68.8,17.7,53.0,12,5,0
33.2,57.5,31.8,64.5,0,3,1
35.2,65.8,10.1,76.8,8,3,0
40.5,44.9,44.8,47.7,9,3,0
31.9,37.1,26.9,48.3,14,2,0
29.8,75.0,5.6,71.6,2,1,0
37.7,60.5,22.3,61.9,4,4,1
32.4,61.9,21.0,73.7,0,1,0
34.4,75.0,22.8,53.9,3,4,2
33.0,81.8,25.1,62.5,13,3,0
35.2,71.4,22.7,68.9,0,3,1
32.1,88.1,21.5,64.1,11,2,0
34.1,71.0,18.7,44.1,14,5,0
35.6,68.6,34.6,90.2,1,4,0
32.0,67.9,37.6,64.1,5,1,0
32.7,49.6,26.0,48.6,13,5,0
33.6,76.5,27.9,65.1,10,1,0
30.9,35.7,19.0,66.3,1,5,1
33.4,58.0,28.6,71.9,12,3,0
34.8,65.3,29.8,71.3,12,3,0
33.5,55.5,26.2,59.9,4,3,2
33.8,59.6,31.2,44.8,6,3,1
34.5,87.1,30.5,66.6,4,1,1
32.9,78.2,19.6,45.6,7,1,0
36.2,56.8,37.5,74.2,11,4,0
38.1,59.4,26.3,54.7,10,4,1
33.3,49.7,41.4,68.3,14,2,0
35.7,73.5,31.4,55.4,1,3,1
33.9,62.0,43.8,57.1,13,2,0
35.4,41.4,37.4,54.0,13,5,0
38.4,66.2,29.8,69.2,5,1,0
35.8,70.3,22.2,55.8,2,4,2
30.1,76.6,22.4,69.7,3,2,0
35.6,64.1,32.3,56.0,14,1,0
37.6,60.5,29.1,59.7,0,1,0
33.9,88.8,23.3,62.4,1,3,0
37.0,65.1,34.7,63.5,1,1,0
32.8,73.6,28.3,52.8,2,4,2
30.8,58.5,34.7,69.0,11,2,0
34.9,73.3,20.2,59.3,0,5,2
30.1,47.5,36.0,67.4,14,1,0
33.9,59.5,32.0,61.8,5,2,0
37.7,50.5,37.6,67.9,7,2,0
29.7,57.7,35.8,57.9,8,4,0
31.3,80.0,27.3,54.1,12,2,0
31.9,57.7,26.7,66.3,9,1,0
34.3,73.6,42.3,57.1,0,3,1
33.6,83.2,25.7,76.6,12,5,0
38.0,64.7,34.0,62.7,1,5,1
36.9,76.9,24.9,48.3,7,3,2
35.7,71.4,13.1,56.1,12,5,0
34.9,66.4,18.2,52.0,7,4,1
35.5,74.0,31.2,72.7,6,4,1
32.3,87.1,33.6,69.7,4,2,0
36.6,57.4,31.3,61.4,11,3,0
31.7,53.5,37.2,64.9,9,5,0
36.6,52.8,31.1,61.1,12,5,0
37.5,76.9,21.8,70.6,13,4,0
35.0,78.6,32.8,67.2,8,1,0
34.1,58.6,29.4,69.0,5,1,0
35.5,39.4,23.4,60.1,8,3,0
27.3,56.9,31.8,55.7,5,3,0
35.3,71.6,28.6,68.7,3,4,2
34.2,64.2,23.2,77.5,5,2,0
34.4,67.2,26.6,73.1,7,4,1
36.3,58.7,39.3,77.8,3,5,1
34.3,77.2,39.0,63.6,4,2,0
31.6,69.1,29.5,52.3,8,4,0
34.1,72.0,28.5,53.2,2,1,0
34.7,66.9,16.5,75.8,1,3,1
34.8,71.3,41.8,43.4,11,5,0
34.9,70.5,36.3,77.0,12,2,2
37.1,53.9,34.0,54.1,4,4,1
31.8,69.5,9.8,81.2,2,5,0
34.9,74.5,28.3,61.3,6,3,1
37.7,78.9,27.0,69.2,2,5,1
30.2,70.0,33.5,85.9,13,4,0
34.9,53.4,24.4,58.7,1,3,1
33.0,55.3,26.1,58.5,7,1,0
33.6,59.8,33.0,55.1,5,4,1
32.2,67.3,21.8,52.0,6,2,0
34.1,63.5,23.4,58.7,11,2,0
39.1,51.5,29.5,56.5,3,5,0
31.3,51.4,38.7,49.5,13,2,0
31.6,39.8,34.5,59.9,14,2,0
31.2,27.6,36.6,66.5,6,5,1
38.8,63.4,28.5,53.0,5,2,0
33.3,92.8,40.0,60.4,3,4,0
34.4,86.6,14.1,76.1,12,3,0
33.5,53.3,44.2,47.8,10,1,0
32.1,66.8,45.2,81.3,6,3,0
33.9,47.4,31.7,55.3,10,3,0
40.6,49.3,34.7,64.0,5,4,0
38.0,50.6,27.7,74.8,10,2,2
32.4,62.3,26.3,77.8,12,2,0
36.1,62.8,23.1,66.7,6,2,0
32.4,68.0,27.6,55.1,9,3,0
30.1,73.0,32.4,54.2,8,5,0
37.0,61.0,31.4,56.3,1,3,1
37.4,65.4,43.9,80.9,0,1,0
37.1,51.9,28.8,58.2,3,5,1
33.3,48.9,16.1,65.2,3,2,0
34.1,47.0,41.2,51.6,2,3,1
36.4,72.8,18.2,50.4,13,5,0
35.5,60.9,23.5,62.3,9,1,0
33.5,42.5,30.2,58.8,0,1,0
30.5,64.2,31.3,59.5,13,2,0
34.8,50.0,16.4,47.2,4,2,0
37.2,84.9,22.0,61.3,14,5,0
31.5,58.1,16.2,77.5,3,4,1
36.1,73.2,33.0,53.5,1,4,2
35.3,78.1,37.5,71.0,1,2,0
36.4,53.5,18.2,27.4,5,3,1
36.7,65.9,36.0,54.0,13,3,0
32.8,71.6,35.4,42.9,8,1,0
30.5,66.4,22.7,74.4,1,3,1
33.2,69.3,12.1,70.8,4,2,0
36.7,49.0,19.4,51.7,7,5,1
33.1,71.6,23.2,64.9,8,4,0
32.8,59.2,40.3,74.0,12,5,0
29.9,69.2,27.1,75.6,0,1,0
38.9,76.0,19.9,57.9,0,1,0
36.6,73.0,29.2,39.9,10,3,0
36.4,69.2,17.6,53.0,1,3,1
36.9,72.7,32.1,69.7,10,3,0
35.9,73.3,20.2,83.0,5,4,0
33.9,82.9,21.3,61.5,5,5,1
34.1,64.6,31.0,55.9,2,2,0
33.4,67.0,42.0,86.0,11,2,0
41.1,76.2,45.6,66.1,2,2,0
35.9,59.1,19.7,49.7,0,2,0
33.3,49.0,23.2,60.8,8,3,0
35.7,70.9,32.1,72.0,2,5,1
32.0,62.5,37.4,61.3,2,3,1
38.3,50.5,10.7,69.9,3,3,0
32.8,71.0,28.7,45.9,9,5,0
35.8,82.2,24.1,47.7,11,2,0
37.2,45.4,12.6,54.7,13,1,0
35.5,77.3,17.3,59.2,14,2,0
34.7,34.6,23.5,65.3,3,1,0
34.5,60.2,28.5,68.4,3,2,0
34.4,87.1,36.1,86.7,3,5,0
33.1,61.1,30.8,54.6,2,5,2
33.4,66.1,35.6,58.9,0,5,2
38.2,74.2,28.2,54.9,8,2,0
34.2,44.4,22.4,72.8,0,3,1
32.5,65.9,26.5,73.3,0,5,1
33.2,65.8,33.6,57.5,5,4,1
37.3,87.3,36.3,82.7,12,1,0
36.2,50.2,26.8,54.9,7,5,1
35.9,60.4,20.6,72.3,5,1,0
33.9,53.9,30.7,76.5,2,2,0
35.9,52.6,31.8,48.4,10,3,0
32.9,78.5,37.9,67.8,4,4,1
33.9,65.3,22.6,34.7,14,4,0
36.9,58.3,22.7,70.2,2,4,1
36.7,58.8,34.0,51.0,11,2,0
32.0,58.2,24.7,67.7,10,2,0
32.4,59.3,24.4,69.5,5,4,1
34.8,49.8,38.0,73.2,5,5,1
38.8,61.9,17.0,70.9,14,5,0
29.7,60.7,44.4,62.6,11,5,0
35.2,55.9,23.1,58.2,0,4,2
31.1,66.9,34.9,61.3,8,3,0
32.9,67.9,27.1,50.8,11,4,0
33.6,58.3,30.2,59.9,5,1,0
33.4,63.3,25.9,59.1,10,5,0
33.2,90.9,34.9,54.1,9,5,0
34.5,90.4,25.2,44.6,4,3,1
33.2,52.4,23.4,49.2,0,3,1
30.8,54.0,42.5,30.5,0,3,1
36.4,52.3,28.2,58.9,10,1,0
36.4,77.7,22.6,65.6,11,2,0
36.6,60.2,16.1,35.2,5,4,1
30.6,67.9,42.9,64.4,7,1,0
35.2,89.0,23.6,60.8,7,4,0
36.2,64.9,44.5,50.2,13,2,0
31.9,73.5,31.2,57.7,7,1,0
34.5,71.2,29.1,72.5,8,3,0
34.2,57.9,29.4,52.3,8,2,0
39.1,77.7,45.7,62.8,1,3,0
39.3,54.8,10.5,65.5,10,5,0
30.3,81.1,29.7,53.8,13,4,0
40.7,58.0,25.9,72.1,1,5,0
32.2,59.3,26.3,66.0,1,2,0
37.0,51.9,29.2,59.5,7,3,1
36.9,53.9,25.9,85.6,11,4,0
32.0,59.9,29.5,72.1,1,1,0
35.7,35.8,27.8,45.1,11,5,0
34.2,62.2,17.5,58.1,3,2,0
35.9,58.9,31.1,86.7,2,3,0
35.1,74.5,33.7,52.2,2,3,1
37.5,70.1,23.7,62.7,7,1,0
34.7,56.5,42.9,74.3,8,2,0
34.1,59.5,38.7,68.5,6,1,0
37.2,62.2,34.8,70.0,9,4,0
36.0,82.8,34.7,69.4,12,4,0
36.3,55.1,28.2,62.3,12,1,0
32.8,56.4,37.1,54.1,10,1,0
31.9,51.5,40.6,66.3,7,5,1
33.1,47.2,34.5,58.0,3,2,0
32.9,68.7,23.4,57.2,11,5,2
36.5,67.4,27.7,76.8,10,4,0
36.9,80.4,32.6,58.2,13,4,0
34.1,77.5,34.7,79.1,10,2,0
38.1,93.8,27.4,64.6,2,2,0
37.9,64.1,23.5,60.4,8,4,0
35.1,61.9,40.7,43.8,10,4,0
32.4,49.4,19.4,83.2,14,3,0
38.4,73.4,20.5,61.9,4,2,0
34.3,66.4,17.4,39.3,12,4,0
34.8,72.8,20.5,71.9,4,2,0
33.7,51.3,38.0,61.5,5,5,1
32.3,69.2,38.2,52.7,14,4,0
30.8,67.5,27.4,71.3,2,2,0
36.1,66.7,32.0,36.5,3,5,2
32.5,56.8,27.9,54.9,12,1,0
42.1,79.3,18.5,59.0,13,5,0
31.8,89.6,45.7,70.5,1,3,0
31.4,51.7,39.0,84.4,12,2,0
35.8,73.6,30.8,59.6,8,5,0
38.3,30.5,21.2,66.6,13,4,0
34.7,73.0,26.2,89.5,7,1,0
35.9,42.6,22.5,62.0,8,2,0
29.9,58.7,28.8,66.7,3,3,0
32.8,49.2,30.5,49.6,8,4,0
31.8,62.4,25.3,81.6,6,5,0
29.8,75.1,16.4,54.9,6,2,0
34.8,42.7,45.1,64.7,4,5,1
28.9,60.7,29.9,64.4,6,4,0
31.2,58.8,31.7,62.9,2,2,0
33.2,84.0,24.6,57.7,12,5,0
32.4,70.2,15.5,64.4,6,5,2
35.5,50.9,27.3,79.6,5,2,0
35.3,59.3,25.4,84.8,14,3,0
36.7,83.7,33.7,60.2,7,5,1
36.4,73.6,35.2,57.5,10,3,0
37.4,54.0,34.1,53.9,14,4,0
34.5,61.8,35.9,88.9,12,4,0
35.3,62.2,42.4,63.3,5,3,1
35.8,58.5,31.1,73.2,7,2,0
34.9,44.5,36.8,69.0,12,3,0
33.5,56.9,32.0,84.1,7,5,0
33.7,81.7,12.8,59.5,4,2,0
32.5,60.4,26.8,50.9,7,5,1
35.6,63.8,21.1,80.6,0,2,0
34.3,66.7,29.9,71.0,13,3,0
32.8,91.6,21.7,66.6,8,1,0
32.8,65.1,32.8,77.4,3,5,1
31.5,78.1,35.8,67.1,7,4,1
36.9,57.8,37.6,77.7,0,1,1
34.7,61.9,41.0,64.5,11,2,0
32.3,65.2,14.6,71.0,7,3,1
36.5,55.7,18.4,67.3,0,3,1
33.1,62.6,51.4,58.7,6,1,0
31.0,75.7,36.1,59.9,1,5,1
37.1,55.4,29.8,58.1,5,3,1
33.2,65.0,28.3,64.7,12,4,0
33.5,73.5,27.5,57.4,9,4,0
34.6,55.1,12.5,66.4,7,1,0
37.4,78.1,21.8,66.0,7,2,0
34.6,65.9,27.1,64.1,7,4,1
31.5,63.0,22.3,64.2,1,4,1
35.9,40.9,23.3,56.3,3,2,0
33.3,60.5,48.5,59.2,12,2,0
39.2,69.5,26.0,45.3,13,4,0
34.5,85.9,30.2,60.8,2,2,1
28.9,71.8,29.9,52.1,13,1,0
35.4,78.5,32.7,63.0,0,3,1
39.4,50.5,24.2,54.9,7,1,0
38.4,63.5,38.0,41.5,12,3,0
39.1,79.6,31.5,84.5,3,5,0
32.0,54.3,17.7,59.7,14,1,0
36.8,76.6,27.1,76.5,14,2,0
32.7,73.8,26.6,56.7,6,3,1
35.1,68.3,26.3,79.0,13,1,0
31.3,61.1,32.1,50.5,1,3,1
32.9,53.2,33.1,63.8,7,2,0
32.8,86.3,32.1,51.1,4,4,0
36.7,72.6,30.7,88.0,9,2,2
36.5,69.1,28.7,59.5,3,5,2
35.2,60.0,10.8,70.3,6,5,0
31.1,65.5,34.2,66.5,10,5,0
33.7,67.0,31.9,61.7,3,1,0
32.6,69.8,20.1,67.2,12,5,0
36.7,73.8,30.2,75.6,10,1,0
37.4,55.6,33.2,68.7,3,2,0
37.1,47.4,37.4,63.6,10,5,2
32.6,66.0,32.1,67.2,4,5,2
27.7,44.0,30.6,81.2,8,2,0
30.1,61.1,35.6,57.8,9,5,0
38.1,58.9,25.5,43.5,12,1,0
33.5,70.9,31.3,51.0,5,2,0
32.6,88.8,23.0,51.8,6,1,0
38.6,41.7,36.9,53.2,6,3,2
37.7,92.3,15.1,53.5,12,5,0
34.6,62.2,34.5,61.8,12,4,0
33.8,69.2,28.1,64.5,3,3,1
34.2,48.0,35.7,64.4,1,1,0
35.1,77.0,21.8,54.7,14,4,0
38.5,65.5,28.7,71.9,2,2,0
35.6,64.3,28.5,67.3,3,4,2
36.3,41.8,31.5,77.8,1,1,2
37.4,65.9,19.6,70.5,2,3,1
31.6,75.1,33.1,58.5,0,3,1
36.4,62.2,13.2,75.1,9,4,0
33.8,79.1,22.7,64.7,7,5,1
28.2,78.6,15.5,70.0,1,5,0
29.2,57.3,34.6,69.2,9,2,0
32.0,84.1,31.2,60.8,2,4,1
35.8,65.5,31.6,63.0,8,4,0
34.8,65.6,39.8,60.7,10,5,0
35.0,66.2,25.5,53.5,6,5,1
39.4,65.8,32.9,40.6,4,1,0
31.3,33.4,28.5,55.1,13,5,0
34.4,62.8,27.3,64.0,12,3,0
35.3,48.6,38.5,72.9,12,5,0
32.7,84.5,44.7,70.0,2,4,1
34.6,84.0,24.5,59.2,4,2,0
30.5,75.2,34.7,55.2,5,2,0
38.0,62.1,30.6,60.2,2,5,0
32.8,52.9,30.6,52.2,5,1,0
39.6,57.1,30.0,40.8,3,1,2
34.4,88.3,25.3,46.5,7,1,0
37.1,56.7,-0.7,75.7,10,3,0
34.4,36.7,40.3,80.6,6,2,0
34.4,77.4,22.4,69.5,10,3,0
33.0,83.0,26.1,61.4,5,5,1
34.8,84.9,26.2,48.1,7,2,0
35.3,77.5,21.7,60.4,4,1,0
32.5,79.4,29.9,68.1,1,2,0
34.2,65.6,27.6,70.3,0,4,1
33.0,40.1,22.3,68.9,2,4,1
40.2,65.3,29.2,74.1,9,1,0
34.3,72.5,27.7,81.4,1,5,0
38.4,63.4,35.4,57.9,7,3,0
34.0,62.8,17.3,90.1,1,3,0
35.1,53.4,21.6,41.8,5,2,0
31.2,53.0,33.8,54.2,4,5,1
33.4,87.1,22.9,64.0,3,1,0
35.0,87.5,20.8,67.5,7,3,0
38.5,65.0,23.3,60.2,13,3,0
35.1,68.4,27.2,57.0,9,3,2
38.0,53.2,27.2,84.0,3,2,0
36.1,72.7,26.3,56.6,12,5,0
38.6,86.1,19.8,51.8,13,2,0
34.4,46.6,34.2,78.9,11,4,0
40.5,70.6,38.6,70.5,3,4,0
33.3,71.5,12.7,72.9,2,2,0
32.6,71.3,15.6,64.0,14,5,0
31.5,84.7,36.0,48.2,13,3,0
40.3,89.4,40.6,62.8,6,4,0
36.5,62.2,11.0,46.9,6,4,0
33.7,73.1,34.5,64.4,7,3,1
37.6,66.0,41.1,68.5,13,4,2
36.2,57.4,21.1,72.8,4,3,1
39.4,68.2,40.6,61.1,10,4,0
30.6,73.1,26.6,69.5,14,3,0
33.8,67.6,30.5,53.0,4,5,2
33.3,54.4,22.2,71.7,4,3,1
29.6,59.4,36.0,68.7,2,5,0
37.2,59.5,34.7,54.0,10,3,0
33.8,54.9,41.8,67.3,4,3,1
36.3,68.8,39.5,72.9,0,3,1
40.4,70.0,27.9,62.8,7,2,0
33.6,76.8,52.9,53.8,8,4,0
33.4,54.7,38.8,63.8,0,4,2
34.8,58.1,32.3,67.5,11,2,0
37.0,83.7,20.0,53.7,8,5,0
33.1,63.0,15.8,51.9,7,1,0
32.9,65.4,16.4,67.2,5,1,2
37.1,62.9,20.5,70.2,9,4,0
35.4,78.6,39.0,83.5,11,3,0
29.4,79.1,31.9,68.7,11,4,0
31.4,78.4,23.1,49.9,5,4,1
38.3,65.3,26.9,82.4,7,4,1
35.5,54.5,25.9,72.5,3,2,0
32.6,88.1,34.4,41.9,3,2,0
34.1,75.3,21.0,51.7,12,2,0
34.5,59.5,30.8,57.1,5,4,1
36.3,82.1,30.4,70.4,4,4,1
31.1,58.6,21.2,38.2,10,5,0
32.4,81.9,40.7,60.8,10,2,0
35.2,82.7,25.6,69.8,4,1,0
34.3,53.9,20.1,33.7,2,5,2
35.9,72.0,34.8,69.5,9,3,0
31.4,74.4,28.4,70.7,13,2,0
35.4,96.4,31.3,53.5,2,2,0
37.2,56.1,18.5,50.5,3,5,1
35.7,82.2,34.5,53.4,13,4,0
34.8,65.2,45.4,35.3,10,1,0
34.3,50.1,17.9,58.7,9,2,0
32.4,63.6,30.8,64.2,5,5,1
34.3,65.0,21.7,49.8,7,4,1
37.6,52.3,49.5,71.7,2,5,1
34.2,68.7,37.9,63.0,12,1,0
32.3,76.5,30.3,64.6,7,3,1
33.3,67.9,18.2,58.0,11,1,0
35.0,58.5,20.1,69.4,13,3,0
33.6,63.2,34.0,74.9,1,1,0
35.7,64.9,17.1,57.9,12,2,0
35.8,67.6,17.4,69.6,4,2,0
36.7,78.3,28.1,69.7,4,1,0
38.1,68.3,29.1,66.2,6,5,0
37.0,48.2,31.0,78.8,4,2,0
32.2,58.3,24.5,54.7,5,1,0
32.2,67.0,35.4,57.8,10,5,0
34.3,78.5,21.1,54.2,4,1,0
33.4,80.6,33.0,69.3,9,1,0
31.7,86.3,29.7,59.3,5,5,0
33.4,66.6,32.8,55.0,4,3,1
33.3,74.2,37.5,78.6,2,2,0
32.8,47.5,24.4,80.1,12,2,0
33.7,70.2,22.7,58.7,1,3,1
37.4,52.1,14.5,48.3,8,2,0
35.0,64.2,11.8,80.6,3,1,0
40.7,101.4,26.6,66.7,14,5,0
34.9,68.6,27.1,66.2,1,5,2
33.8,54.6,19.3,63.1,6,1,0
34.5,69.9,21.0,54.0,7,3,1
35.1,58.8,40.2,57.9,14,3,0
35.6,53.5,35.0,68.8,2,1,0
39.7,90.2,17.9,57.5,12,2,0
32.4,77.8,24.5,66.3,1,4,1
36.6,69.1,31.2,62.1,4,1,0
35.0,60.3,23.0,51.4,12,2,0
30.6,61.3,21.5,78.2,5,2,0
36.4,83.5,25.3,67.9,8,2,0
37.7,68.7,36.7,65.3,5,4,1
32.4,28.0,37.5,67.6,13,3,0
34.5,94.1,22.1,44.1,1,4,0
30.2,67.2,31.7,57.1,14,3,0
31.4,69.1,27.9,46.7,3,4,1
37.1,78.0,19.9,63.2,8,4,0
33.3,70.6,25.6,65.3,3,5,2
31.7,74.0,17.9,63.4,11,1,0
35.1,59.9,37.3,73.8,10,5,0
33.2,50.2,40.4,47.0,2,4,2
33.3,68.4,24.7,54.0,3,1,0
36.3,82.2,22.8,66.1,10,1,0
31.6,57.2,36.4,64.6,7,1,0
32.2,56.3,37.7,48.8,8,4,0
34.9,79.7,19.1,74.0,5,3,1
36.9,59.5,26.8,77.4,10,1,0
37.6,60.1,27.5,66.3,13,2,0
32.8,60.5,21.8,46.9,1,3,1
36.8,64.2,31.1,63.6,10,1,0
32.5,46.1,22.4,65.4,14,3,0
39.1,58.5,23.7,59.3,3,1,0
31.7,67.8,27.2,75.5,6,4,1
37.8,67.7,16.1,60.8,8,1,0
32.9,78.9,11.5,83.0,11,4,0
39.5,87.1,35.3,69.8,10,2,0
36.0,83.1,22.1,64.8,14,3,0
32.0,76.0,45.1,71.2,8,2,0
33.2,63.2,43.8,77.3,13,5,0
36.5,57.5,23.9,71.0,7,4,1
37.1,65.2,46.7,61.2,4,5,1
34.3,72.0,35.5,55.4,10,4,0
34.6,74.9,22.8,50.8,6,5,2
36.4,72.5,7.3,37.6,9,2,0
34.8,63.5,33.5,63.7,9,2,0
31.3,74.4,28.3,58.1,1,5,1
32.5,80.1,31.5,58.7,8,1,0
35.1,75.6,26.2,72.3,0,1,0
37.5,64.6,18.8,60.9,6,4,1
38.5,55.0,24.6,81.0,9,2,0
36.4,54.7,33.7,56.3,9,2,0
35.2,56.8,25.2,52.3,1,2,0
36.4,68.1,25.1,49.4,13,4,0
32.8,71.2,15.8,69.2,11,3,0
34.1,48.0,28.7,73.5,4,1,0
32.4,59.0,19.1,56.1,6,3,1
31.4,67.9,35.3,51.4,1,4,1
35.3,54.2,22.1,77.3,5,1,0
35.0,70.2,25.6,47.5,10,1,0
36.2,61.3,45.3,72.1,13,4,0
35.9,56.3,25.5,56.3,8,5,0
35.1,65.6,24.5,66.0,4,1,0
35.9,69.7,32.7,72.8,13,4,0
34.4,54.8,13.7,66.8,8,4,0
35.5,62.1,38.0,59.0,11,1,2
32.7,70.6,36.0,76.0,10,2,0
35.4,55.9,32.2,64.9,5,3,1
36.2,45.1,1.0,98.8,0,4,0
32.8,46.6,25.9,44.9,9,3,0
34.6,60.0,17.8,44.8,13,1,0
32.9,49.2,37.0,71.9,12,5,0
33.2,60.8,36.4,61.7,12,3,0
31.7,85.0,31.1,69.9,5,3,1
37.7,48.5,18.4,51.0,13,3,0
37.2,61.6,40.0,62.5,0,3,1
35.8,90.6,25.9,66.6,4,2,0
39.4,69.9,42.4,56.6,9,2,0
34.0,60.6,30.1,64.3,4,1,0
42.1,63.1,32.1,48.4,0,4,0
33.9,70.2,24.3,65.9,2,2,0
35.1,85.3,39.3,76.5,14,1,0
33.5,58.6,32.9,49.6,6,1,0
35.4,55.9,39.5,49.0,2,5,2
36.6,48.5,29.4,73.9,9,3,0
34.2,66.2,27.6,48.8,5,4,1
38.9,48.1,32.8,70.4,5,3,0
35.1,59.4,39.5,62.6,14,5,0
35.2,54.1,36.1,57.8,8,5,0
32.2,77.9,29.1,76.7,1,4,1
35.5,58.9,13.1,71.3,14,5,0
34.2,69.8,34.5,64.8,0,2,0
33.0,45.8,16.5,40.5,10,3,0
32.6,66.6,28.3,69.1,1,2,0
41.2,50.6,27.1,51.3,4,5,0
33.8,59.9,16.7,59.8,14,2,0
30.9,91.5,31.0,62.1,2,4,0
32.8,76.2,45.2,81.0,14,2,0
34.4,63.5,25.5,59.5,4,4,2
35.9,103.4,34.1,47.8,5,1,0
35.9,54.0,46.8,76.7,14,4,0
36.2,79.0,34.9,69.3,11,5,0
32.9,46.6,22.8,69.6,4,3,1
35.4,62.1,29.9,76.9,11,3,0
32.3,48.8,31.8,79.2,7,3,0
33.0,68.1,39.5,53.1,1,3,1
32.2,65.7,37.7,48.1,3,3,1
31.5,61.3,5.8,70.4,3,3,0
37.2,78.1,21.2,59.4,7,3,1
36.2,58.2,27.4,60.3,13,1,0
36.9,68.9,19.9,50.8,8,3,0
34.6,74.8,-1.6,67.8,2,3,0
36.4,47.2,22.2,66.0,9,5,0
30.1,56.0,28.0,60.4,7,2,0
36.7,65.6,23.8,48.1,5,5,1
34.9,72.6,20.0,74.1,3,5,1
36.1,82.1,28.3,64.6,10,4,0
35.5,62.4,30.7,73.2,8,4,0
32.0,61.2,24.3,41.0,6,2,0
30.8,54.5,39.0,62.6,2,1,0
32.7,69.0,28.5,54.8,1,4,2
35.9,61.4,21.0,62.4,3,4,2
36.2,61.7,19.0,71.4,9,5,0
31.1,63.9,26.3,65.7,0,3,1
32.0,71.6,36.9,62.2,1,5,2
32.7,58.2,21.4,62.1,14,1,0
33.6,55.7,32.8,46.4,4,1,0
31.1,70.2,28.8,52.9,1,1,0
30.9,28.7,43.9,73.2,14,2,0
32.4,57.8,31.1,56.9,6,1,0
34.7,51.2,22.4,73.4,0,1,0
31.5,79.4,33.9,70.3,6,5,1
34.2,59.7,34.2,70.8,0,1,0
37.1,58.3,24.8,65.3,4,5,1
31.2,64.4,18.7,57.6,14,4,1
34.0,57.9,32.3,60.5,11,4,0
37.1,60.2,28.5,68.4,6,1,0
33.5,66.2,15.9,40.7,5,1,0
33.1,59.9,30.0,74.4,8,1,0
37.4,59.8,22.9,57.0,9,2,0
33.7,52.9,15.9,61.1,11,5,0
37.3,51.2,25.2,61.2,8,3,0
35.6,65.7,38.3,61.6,1,2,0
33.6,68.7,37.7,48.9,12,2,0
35.7,47.9,35.6,63.5,5,2,0
35.3,74.1,30.2,67.9,12,3,0
37.1,74.2,32.8,41.6,12,5,0
33.1,76.7,28.8,49.0,3,1,0
